Community_ID,Drawee,Exporter,Frequency,Linkage,Amount,Average,Deviation
58,J ROSENTHAL AND SON LTD,NIMRA TEXTILE  PVT  LTD,1,0,461298.19,461298.19,
58,MANUFACTURAS ELIOT SAS,NAZIR ALAM & SONS,1,1,427670.5,427670.5,
58,MANUFACTURAS ELIOT SAS,SHERCOTEX,1,0,4505159.62,4505159.62,
58,HEATONS HOUSE IDA BUSINESS,SHAFI EXPORTS,2,0,2199358.42,1099679.21,809239.7715
58,HEATONS HOUSE IDA BUSINESS,SHERCOTEX,2,0,6957152.86,3478576.43,4263670.75
58,SIR JACOB BEHRENS AND SONS LTD,AL REHMAT TRADERS PVT LTD,1,0,598151.7,598151.7,
58,SIR JACOB BEHRENS AND SONS LTD,SHERCOTEX,8,0,18608519.8,2326064.975,2837447.264
58,SHF LUTON LTD,ALGODON PRIVATE LIMITED,4,0,3930537.68,982634.42,366206.2651
58,SHF LUTON LTD,BURHAN TEXTELE AND KNITWAR,1,0,1661470.5,1661470.5,
58,JD FASHION LIMITED,SHAHAB ENTERPRISES,3,0,3404558.41,1134852.803,775448.1104
58,PR TEXTILES,AL SAHIL TEXTILES,7,0,12880208.92,1840029.846,768791.9821
58,PR TEXTILES,ALGODON PRIVATE LIMITED,1,0,844837.91,844837.91,
58,PR TEXTILES,SHAHAB ENTERPRISES,1,0,477984.67,477984.67,
58,COGETEX SA,DIAMOND FABRICS,2,0,3218000.36,1609000.18,739233.6404
58,COGETEX SA,KAMRAN TEXTILES PVT LTD,2,1,4405772.35,2202886.175,1151724.303
58,COGETEX SA,NIMRA TEXTILE  PVT  LTD,1,0,5148291.14,5148291.14,
58,AIM APPAREL MCR LTD,AL SAHIL TEXTILES,2,0,2617587.11,1308793.555,96793.67646
58,AIM APPAREL MCR LTD,ALGODON PRIVATE LIMITED,4,0,4027295.88,1006823.97,436736.9376
58,AIM APPAREL MCR LTD,BURHAN TEXTELE AND KNITWAR,1,0,1576050.27,1576050.27,
58,AIM APPAREL MCR LTD,SHAFI EXPORTS,1,0,1623333.12,1623333.12,
59,K &N'S FOOD MIDDLE EAST FZE,K & N S FOOD PVT LTD,3,0,39487516.06,13162505.35,6018612.324
59,K &N'S FOOD MIDDLE EAST FZE,ZNZ ENTERPRISES,1,0,592973.53,592973.53,
60,JOHANN HOFSTETTER,LEATHER CORNER,1,0,70487.68,70487.68,
61,PRIME FASHION APPAREL PLOT,MUSTAFA & CO.,1,0,1003055.03,1003055.03,
61,PRIME FASHION APPAREL PLOT,MUSTAFA AND COMPANY PVT LTD,2,0,2352455.02,1176227.51,1644743.893
62,IKARA SPORTS,ASTADO INTERNATIONAL,2,0,764121.5,382060.75,88069.04651
62,IKARA SPORTS,HOUSE OF MARTIAL ARTS,1,0,208702.79,208702.79,
63,GS CHATHA RICE MILLS,BESTWAY CEMENT LTD,8,0,3013399.85,376674.9813,44934.75371
63,GS CHATHA RICE MILLS,PAKCEM LIMITED,1,0,410899.1,410899.1,
64,MANAMA PACKAGING INDUSTRY WLL,ZAINTEX TECHNO TRADE & SERVICES,1,0,471695.4,471695.4,
65,LSB EDINBURGH LTD,BARATHEA INTERNATIONAL,2,0,465989.51,232994.755,239424.0156
65,LSB EDINBURGH LTD,LACAUX INTERNATIONAL,5,0,1798049.01,359609.802,134806.5898
66,HELUVA PTY LTD,SELECT AND COLLECT TRADE,1,0,158804.12,158804.12,
66,HELUVA PTY LTD,WHITE DUCK SPORT,1,0,158804.12,158804.12,
67,CARLOS RODRIGUES,MONIST INDUSTRIES,1,0,59748.08,59748.08,
68,SHREEDHAR COTSYN PVT LTD,KHAADI,1,0,10893228.75,10893228.75,
69,SEAGULL FREIGHT SERVICES LTD,ASPHODEL INTERNATIONAL,1,0,135036.38,135036.38,
69,SEAGULL FREIGHT SERVICES LTD,TRANS AIR CARGO,1,0,241375.86,241375.86,
69,AY TRADERS LTD,ASPHODEL INTERNATIONAL,1,0,1167990.97,1167990.97,
70,SEAL MILITARY,BOOSTER INDUSTRIES,5,0,157231.8,31446.36,0
70,SEAL MILITARY,JAVSONS INTERNATIONAL,11,0,1107504.11,100682.1918,60911.97757
70,PIA KRISTINA GRANT,AMEEN HANDICRAFT INTERNATIONAL,1,0,8649.3,8649.3,
70,PIA KRISTINA GRANT,BOOSTER INDUSTRIES,2,0,43291.16,21645.58,19789.98133
70,PIA KRISTINA GRANT,URGE INTERNATIONAL,1,0,45597.22,45597.22,
71,CHECKOUT VENDORS,CREATIVE INTERNATIONAL,2,0,79211.29,39605.645,9945.393238
71,CHECKOUT VENDORS,CUSTOM CHAMPIONSHIP BELTS,1,0,28794.38,28794.38,
72,SHAHI EXPORTS PVT LTD,ARTISTIC MILLINERS PVT LTD,1,0,148793.69,148793.69,
73,SHENZHEN BOJUN SUPPY CHAIN CO L,MUHAMMAD HUSSAIN AND CO.,1,0,9538729.2,9538729.2,
74,BRICKSTONE LONDON,I A FABRICS,3,0,8474767.07,2824922.357,268888.3364
75,BLUEFIN OVERSEAS,GRAINS AND MORE,1,0,1511008.08,1511008.08,
75,BLUEFIN OVERSEAS,ZAMIR AHMAD MALIK SALT CRUSHING IND,3,0,1000562.38,333520.7933,7606.08356
76,BLEKRICKS JASJE,KHALIDA EMBROIDERY WORKS,2,0,53668.45,26834.225,5336.626801
76,BLEKRICKS JASJE,RAPIDO INDUSTRIES,1,0,51053.64,51053.64,
77,TAHIR AZIZ,NAQEEB INDUSTRIES,1,0,167622.13,167622.13,
77,TAHIR AZIZ,SAIM TRADERS,1,0,2087889.46,2087889.46,
78,DE HEER MG VAN VEENDAAL,EXPERT RIDER CO,1,0,20758.07,20758.07,
78,DE HEER MG VAN VEENDAAL,K K SPORTS,1,0,83332.85,83332.85,
79,D N MODA HOGAR,M/S KARAMBE TEXTILES,1,0,3135198.36,3135198.36,
80,RAHIM AND SONS,HMF ENTERPRISES,1,0,3260049.18,3260049.18,
80,RAHIM AND SONS,MAJASTIC GARMENTS PVT LTD,1,0,4077374.67,4077374.67,
81,EARTHP EARTHPORT,UK EXPO INTERNATIONAL,1,0,246254.4,246254.4,
81,EARTHP EARTHPORT,UNIVERSAL TECHNICS,1,0,118132.14,118132.14,
82,KURUM HOLDING BV,AL AZIZ APPARELS SUPPLY,1,0,1555106.36,1555106.36,
82,KURUM HOLDING BV,M S NICE KNITS (PRIVATE) LIMITED,2,0,1156349.74,578174.87,49538.69901
82,KURUM HOLDING BV,NICE KNITS (PVT).LTD.,5,0,2791467.18,558293.436,230221.8824
